hip_Xposition,hip_Yposition,hip_Zposition,hip_Zrotation,hip_Yrotation,hip_Xrotation,abdomen_Zrotation,abdomen_Xrotation,abdomen_Yrotation,chest_Zrotation,chest_Xrotation,chest_Yrotation,neck1_Zrotation,neck1_Xrotation,neck1_Yrotation,rhip_Zrotation,rhip_Xrotation,rhip_Yrotation,rknee_Zrotation,rknee_Xrotation,rknee_Yrotation,rfoot_Zrotation,rfoot_Xrotation,rfoot_Yrotation,toe1-2.r_Zrotation,toe1-2.r_Xrotation,toe1-2.r_Yrotation,toe5-3.r_Zrotation,toe5-3.r_Xrotation,toe5-3.r_Yrotation,lhip_Zrotation,lhip_Xrotation,lhip_Yrotation,lknee_Zrotation,lknee_Xrotation,lknee_Yrotation,lfoot_Zrotation,lfoot_Xrotation,lfoot_Yrotation,toe1-2.l_Zrotation,toe1-2.l_Xrotation,toe1-2.l_Yrotation,toe5-3.l_Zrotation,toe5-3.l_Xrotation,toe5-3.l_Yrotation
352.933258,138.771942,119.999901,16.666655,106.666580,16.666664,117.753311,60.742401,120.492004,41.381660,35.495453,23.371901,0.666667,0.666667,0.666667,129.850052,61.981426,129.845734,123.157990,52.367954,123.280029,123.277512,60.236198,123.006180,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,129.904907,67.817894,129.757660,123.175606,47.932987,123.277000,123.183502,61.627033,122.883369,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667
