hip_Xposition,hip_Yposition,hip_Zposition,hip_Zrotation,hip_Yrotation,hip_Xrotation,abdomen_Zrotation,abdomen_Xrotation,abdomen_Yrotation,chest_Zrotation,chest_Xrotation,chest_Yrotation,neck1_Zrotation,neck1_Xrotation,neck1_Yrotation,rhip_Zrotation,rhip_Xrotation,rhip_Yrotation,rknee_Zrotation,rknee_Xrotation,rknee_Yrotation,rfoot_Zrotation,rfoot_Xrotation,rfoot_Yrotation,toe1-2.r_Zrotation,toe1-2.r_Xrotation,toe1-2.r_Yrotation,toe5-3.r_Zrotation,toe5-3.r_Xrotation,toe5-3.r_Yrotation,lhip_Zrotation,lhip_Xrotation,lhip_Yrotation,lknee_Zrotation,lknee_Xrotation,lknee_Yrotation,lfoot_Zrotation,lfoot_Xrotation,lfoot_Yrotation,toe1-2.l_Zrotation,toe1-2.l_Xrotation,toe1-2.l_Yrotation,toe5-3.l_Zrotation,toe5-3.l_Xrotation,toe5-3.l_Yrotation
-528.631409,-207.766693,-449.999847,-24.999969,-159.999771,-25.000000,-177.481781,-89.387993,-181.825729,-65.072853,-64.029892,-33.314510,0.000000,0.000000,0.000000,-194.809265,-104.185509,-194.844879,-184.771408,-62.829659,-184.884491,-184.980682,-90.506157,-184.465775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-194.727509,-104.269783,-194.505310,-184.645035,-49.494968,-184.919662,-184.795471,-92.325752,-184.096802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
