lhand_Xposition,lhand_Yposition,lhand_Zposition,lhand_Wrotation,lhand_Xrotation,lhand_Yrotation,lhand_Zrotation,finger2-1.l_Zrotation,finger2-1.l_Yrotation,finger2-2.l_Zrotation,finger2-3.l_Zrotation,finger3-1.l_Zrotation,finger3-1.l_Yrotation,finger3-2.l_Zrotation,finger3-3.l_Zrotation,finger4-1.l_Zrotation,finger4-1.l_Yrotation,finger4-2.l_Zrotation,finger4-3.l_Zrotation,finger5-1.l_Zrotation,finger5-1.l_Yrotation,finger5-2.l_Zrotation,finger5-3.l_Zrotation,lthumbBase_Zrotation,lthumbBase_Xrotation,lthumbBase_Yrotation,lthumb_Zrotation,lthumb_Xrotation,lthumb_Yrotation,finger1-2.l_Zrotation,finger1-2.l_Xrotation,finger1-2.l_Yrotation,finger1-3.l_Zrotation,finger1-3.l_Xrotation
0.217331,0.213531,-135.000031,0.000095,-0.000010,0.000025,0.000000,-40.000004,0.000000,-45.000000,-22.500000,-40.000004,0.000000,-45.000000,-22.500000,-40.000004,0.000000,-45.000000,-22.500000,-40.000004,8.500000,-45.000000,-22.500000,30.000000,-17.500000,30.000000,-0.000004,9.000000,42.499996,-17.500000,2.500000,-17.500006,-25.000000,25.000000
