hip_Xposition,hip_Yposition,hip_Zposition,hip_Zrotation,hip_Yrotation,hip_Xrotation,abdomen_Zrotation,abdomen_Xrotation,abdomen_Yrotation,chest_Zrotation,chest_Xrotation,chest_Yrotation,neck1_Zrotation,neck1_Xrotation,neck1_Yrotation,head_Zrotation,head_Xrotation,head_Yrotation,eye.l_Zrotation,eye.l_Xrotation,eye.l_Yrotation,eye.r_Zrotation,eye.r_Xrotation,eye.r_Yrotation,rshoulder_Zrotation,rshoulder_Xrotation,rshoulder_Yrotation,relbow_Zrotation,relbow_Xrotation,relbow_Yrotation,rhand_Zrotation,rhand_Xrotation,rhand_Yrotation,lshoulder_Zrotation,lshoulder_Xrotation,lshoulder_Yrotation,lelbow_Zrotation,lelbow_Xrotation,lelbow_Yrotation,lhand_Zrotation,lhand_Xrotation,lhand_Yrotation
0.002832,0.007206,0.008333,0.060000,0.009375,0.060000,0.008401,0.016777,0.008436,0.023761,0.028821,0.039144,0.075000,0.075000,0.030000,1.500000,1.500000,1.500000,1.500000,1.500000,1.500000,1.500000,1.500000,1.500000,0.007706,0.014525,0.007713,0.034575,0.037542,0.010887,0.016820,0.017177,0.008333,0.007707,0.014429,0.007707,0.046986,0.038451,0.016661,0.016705,0.016974,0.008333
